3.024936989384775510e-01,2.998093366622924805e-01
3.125700115404100310e-01,3.060753643512725830e-01
3.336591578194748053e-01,3.236470222473144531e-01
3.743464861588611803e-01,3.573339283466339111e-01
4.381865638013486830e-01,4.140734672546386719e-01
5.220602155965847757e-01,4.909918010234832764e-01
6.236519398181943341e-01,5.812652111053466797e-01
7.400960190375734937e-01,6.880050897598266602e-01
8.582327459263999758e-01,7.945793867111206055e-01
9.505751501585845142e-01,8.785179853439331055e-01
1.000000000000000000e+00,9.231466054916381836e-01
9.928639423649714413e-01,9.160189032554626465e-01
9.548491227080653232e-01,8.819658756256103516e-01
8.516837929205495206e-01,7.854483127593994141e-01
7.315326598625133681e-01,6.772143840789794922e-01
6.119125090285386648e-01,5.678037405014038086e-01
5.068843133173787097e-01,4.745416045188903809e-01
4.217729440993069900e-01,3.948200941085815430e-01
3.558781167295302361e-01,3.357489109039306641e-01
3.098981372857733674e-01,2.923570871353149414e-01
2.809978767014144618e-01,2.665703296661376953e-01
2.693673201155307173e-01,2.549284100532531738e-01
2.684163120707972472e-01,2.562081515789031982e-01
2.797486130480510425e-01,2.678042054176330566e-01
3.110169650542174424e-01,2.976820468902587891e-01
3.519303738871050191e-01,3.387497067451477051e-01
4.050717288838577845e-01,3.900632262229919434e-01
4.656472941118489084e-01,4.467236995697021484e-01
5.305191907735441470e-01,5.116958618164062500e-01
5.814882830999469343e-01,5.623308420181274414e-01
6.077124130890051434e-01,5.837773680686950684e-01
6.022551794966291006e-01,5.794190764427185059e-01
5.825335771401181084e-01,5.654989480972290039e-01
5.251657163568338449e-01,5.081347823143005371e-01
4.554726638152827856e-01,4.417782425880432129e-01
3.936203085042381256e-01,3.801577389240264893e-01
3.349438967621879426e-01,3.267158269882202148e-01
2.933871210578283817e-01,2.859658002853393555e-01
2.607676734855994827e-01,2.541726827621459961e-01
2.432726403063820986e-01,2.384387850761413574e-01
2.411330407365801509e-01,2.380776554346084595e-01
2.521216968773598022e-01,2.503260374069213867e-01
2.727627500318781650e-01,2.713127136230468750e-01
3.120430977457793742e-01,3.109229505062103271e-01
3.685756789966578850e-01,3.682258725166320801e-01
4.404123749856468928e-01,4.397432506084442139e-01
5.260852478588786685e-01,5.266051292419433594e-01
6.254743957988058156e-01,6.272926330566406250e-01
7.256717666347946016e-01,7.270070314407348633e-01
8.039727715746083359e-01,8.012041449546813965e-01
8.455609511321720007e-01,8.432177901268005371e-01
8.380478329501304113e-01,8.425983190536499023e-01
8.050924444227866017e-01,8.083906769752502441e-01
7.182910699228099993e-01,7.186787724494934082e-01
6.085494861455305049e-01,6.105449795722961426e-01
5.055189940966842155e-01,5.081279277801513672e-01
4.135717492755890956e-01,4.167246818542480469e-01
3.379863146685335717e-01,3.411279916763305664e-01
2.763705859778996521e-01,2.810490429401397705e-01
2.312177372992079150e-01,2.367086857557296753e-01
1.986369375993558839e-01,2.035878598690032959e-01
1.862867924889706761e-01,1.935934424400329590e-01
1.761569886575544974e-01,1.846319139003753662e-01
1.779728035384013085e-01,1.876313090324401855e-01
1.848838483041203573e-01,1.968839466571807861e-01
1.986627706861629206e-01,2.143316417932510376e-01
2.243322444155948503e-01,2.405244112014770508e-01
2.528099850490843625e-01,2.710326313972473145e-01
2.814789048767886714e-01,3.040270209312438965e-01
3.013352765360080565e-01,3.249230384826660156e-01
3.139409445705202972e-01,3.381121754646301270e-01
3.082441654737199110e-01,3.284812867641448975e-01
2.978986967110788808e-01,3.185001313686370850e-01
2.629096510408042153e-01,2.873421907424926758e-01
2.207934691862803722e-01,2.407080978155136108e-01
1.873965460697186447e-01,2.045520544052124023e-01
1.511432726391978010e-01,1.635094434022903442e-01
1.231971919532250936e-01,1.337635517120361328e-01
1.006517492511500994e-01,1.113173365592956543e-01
8.475844526327395989e-02,9.257332235574722290e-02
7.596331581899372354e-02,8.271487802267074585e-02
6.162293100299811449e-02,6.697048246860504150e-02
5.795042165830558561e-02,6.220268458127975464e-02
4.785093230710830287e-02,5.191407725214958191e-02
4.143544102034436849e-02,4.515713453292846680e-02
3.821778340308239902e-02,4.087680950760841370e-02
3.788282103766439646e-02,4.014381766319274902e-02
3.239420050888033170e-02,3.418277949094772339e-02
3.181620345889773355e-02,3.342288732528686523e-02
3.009852161927816308e-02,3.167286142706871033e-02
2.540398882462607116e-02,2.654101327061653137e-02
2.367210000602575776e-02,2.495119348168373108e-02
2.670831063150593682e-02,2.784961462020874023e-02
2.483520813899533358e-02,2.588076889514923096e-02
1.413485408254406411e-02,1.518886536359786987e-02
1.828097522355916216e-02,1.871448010206222534e-02
1.201638181502972559e-02,1.286766678094863892e-02
1.766486014728863713e-02,1.826164871454238892e-02
1.575433311896893770e-02,1.656468957662582397e-02
1.476520871540891802e-02,1.517272554337978363e-02
1.096891679411656460e-02,1.136000081896781921e-02
1.542142907159657801e-02,1.567574590444564819e-02
1.542483501384056890e-02,1.614720933139324188e-02
1.305005929605906889e-02,1.341166719794273376e-02
1.160152563489098496e-02,1.179798692464828491e-02
1.161825857977744417e-02,1.208636350929737091e-02
1.226351274778509672e-02,1.249047834426164627e-02
1.491086643275756768e-02,1.516182906925678253e-02
1.032392487659548885e-02,1.062528882175683975e-02
9.244523262735592981e-03,9.458440355956554413e-03
1.152076816285981832e-02,1.191651262342929840e-02
1.170497194210120585e-02,1.217225193977355957e-02
1.255017078636799614e-02,1.292082387953996658e-02
9.540155149894454303e-03,9.926978498697280884e-03
1.033209708063113040e-02,1.040790975093841553e-02
1.092700217072165025e-02,1.091009005904197693e-02
1.446583049675687072e-02,1.437506917864084244e-02
1.039422078793710881e-02,1.060128770768642426e-02
